"estimated_species_name","Year_of_Recommendation","OHI_region","status_adjusted","control_adjusted","notes","carta_provenance","estimated_genus_name","species"
"pisaster ochraceus",2012,"region_4","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","pisaster","ochraceus"
"pontinus vaughani 1a,1aa",2012,"region_4","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","pontinus","vaughani 1a,1aa"
"prionace glauca",2023,"region_4","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","prionace","glauca"
"rhizoprionodon longurio",2023,"region_4","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","rhizoprionodon","longurio"
"sarda chiliensis chiliensis",2012,"region_4","development potential","no increase",NA,"original estimate; Carta recommendation available for this species in this region","sarda","chiliensis chiliensis"
"sardinops sagax",2022,"region_4","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","sardinops","sagax"
"scomber japonicus",2022,"region_4","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","scomber","japonicus"
"scomberomorus concolor",2023,"region_4","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","scomberomorus","concolor"
"scomberomorus sierra",2023,"region_4","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","scomberomorus","sierra"
"sebastes atrovirens 1a",2012,"region_4","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","sebastes","atrovirens 1a"
"sebastes caurinus1a,1aa",2012,"region_4","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","sebastes","caurinus1a,1aa"
"sebastes chlorostictus 1a,1aa",2012,"region_4","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","sebastes","chlorostictus 1a,1aa"
"sebastes chrysomelas 1a,1aa",2012,"region_4","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","sebastes","chrysomelas 1a,1aa"
"sebastes constellatus 1a,1aa,1b",2012,"region_4","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","sebastes","constellatus 1a,1aa,1b"
"sebastes elongatus 1a,1aa",2012,"region_4","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","sebastes","elongatus 1a,1aa"
"sebastes ensifer 1a,1aa",2012,"region_4","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","sebastes","ensifer 1a,1aa"
"sebastes entomelas 1a",2012,"region_4","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","sebastes","entomelas 1a"
"sebastes goodei 1a,1aa,1b",2012,"region_4","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","sebastes","goodei 1a,1aa,1b"
"sebastes hopkinsi 1a,1aa",2012,"region_4","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","sebastes","hopkinsi 1a,1aa"
"sebastes levis 1a,1aa",2012,"region_4","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","sebastes","levis 1a,1aa"
"sebastes macdonaldi 1a,1aa,1b,1d",2012,"region_4","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","sebastes","macdonaldi 1a,1aa,1b,1d"
"sebastes melanops 1a,1aa,1b",2012,"region_4","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","sebastes","melanops 1a,1aa,1b"
"sebastes melanosema 1a,1aa",2012,"region_4","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","sebastes","melanosema 1a,1aa"
"sebastes melanostomus 1a,1aa",2012,"region_4","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","sebastes","melanostomus 1a,1aa"
"sebastes miniatus 1a,1aa",2012,"region_4","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","sebastes","miniatus 1a,1aa"
"sebastes mystinus 1a",2012,"region_4","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","sebastes","mystinus 1a"
"sebastes paucispinis 1a,1aa",2012,"region_4","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","sebastes","paucispinis 1a,1aa"
"sebastes rastrelliger 1a",2012,"region_4","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","sebastes","rastrelliger 1a"
"sebastes rosaceus 1a,1aa",2012,"region_4","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","sebastes","rosaceus 1a,1aa"
"sebastes rubrivinctus 1a",2012,"region_4","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","sebastes","rubrivinctus 1a"
"sebastes rufus 1a,1aa",2012,"region_4","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","sebastes","rufus 1a,1aa"
"sphoeroides annulatus",2023,"region_4","maximally harvested","no increase","Seems they might lump these Botetes into one species?","original estimate; Carta recommendation available for this species in this region","sphoeroides","annulatus"
