"state","office_name_clean","landing_site_clean","GOC_mel.est","final_lat","final_lon","final_lat.lon_level","final_lat.lon_source","ecorgn","location","OHI.region_geo.est","OHI_state.assign","OHI_region_est","GOC_region.assign","GOC_state.assign","GOC_est"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","SANTA MARIA","no",27.0387322222222,-112.487278888889,"state_office_site","Hem's state.site.office key","Central_Gulf","land","Region_3",NA,"Region_3","yes",NA,"yes"
"BAJA CALIFORNIA","ENSENADA","MANEADERO/ LA JOYA","no",31.717,-116.664,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","MEDANO AMARILLO","no",24.75,-111.927,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","SAN JUANICO B.C.S.","no",26.25,-112.49,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","BAHIA LOS ANGELES","BAHIA SAN FRANCISQUITO","yes",28.4432,-112.8489,"state_office_site","Hem's state.site.office key","Midriff_Region","sea","Region_2",NA,"Region_2","yes",NA,"yes"
"BAJA CALIFORNIA","EL ROSARIO","PUNTA AZUFRE","no",30.388495,-115.97625,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","ENSENADA","PUNTA ESCARPADA","yes",29.5946,-114.0272,"state_site","Hem's state.site key","Midriff_Region","sea","Region_2",NA,"Region_2","yes",NA,"yes"
"BAJA CALIFORNIA","SAN QUINTIN","PUNTA COLONET","no",31.0056071333333,-116.290849033333,"state_office_site","Hem's state.site.office key",NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","GUADALAJARA","PRESA VICENTE VILLASENOR","yes",20.6,-102.62,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","OCOTLAN","EL MUEY","no",20.4081420833333,-103.114012916667,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","PUERTO PENASCO","EL DESEMBOQUE","yes",30.2102180333333,-112.790704033333,"state_site","Hem's state.site key","Midriff_Region","sea","Region_6",NA,"Region_6","yes","yes","yes"
"SINALOA","LOS MOCHIS","BAHIA NAVACHISTE",NA,25.44521895,-108.83191625,"state_site","Hem's state.site key","Southern_Gulf","sea","Region_8","Region_8","Region_8","yes","yes","yes"
"NAYARIT","TECUALA","CANAL PERICOS",NA,22.4217,-105.3522,"state_office_site","Hem's state.site.office key","Southern_Gulf","land","Region_9","Region_9","Region_9","yes","yes","yes"
"BAJA CALIFORNIA SUR","PUNTA ABREOJOS","ESTERO LA BOCANA","no",26.7979513888889,-113.711923888889,"state_office_site","Hem's state.site.office key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","LORETO","LIGUI","yes",25.7357780555556,-111.271201666667,"state_office_site","Hem's state.site.office key","Southern_Gulf","land","Region_4",NA,"Region_4","yes",NA,"yes"
"BAJA CALIFORNIA SUR","LORETO","LAS ISLITAS","yes",25.7573,-111.2748,"state_site","Mel's state.site key","Southern_Gulf","land","Region_4",NA,"Region_4","yes",NA,"yes"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","LA JICAMA","no",25.5482,-112.0651,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","ENSENADA","SAN MIGUEL","no",31.8136858333333,-116.6582955,"state_office_site","Hem's state.site.office key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","ENSENADA","CAMPO LOPEZ","no",32.1441759722222,-116.887827222222,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","PUERTO SAN ANDRESITO","no",25.8992,-112.1537,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","HERMOSILLO","PUERTO PENASCO","yes",31.3120895111111,-113.539112344444,"state_site","Hem's state.site key","Upper_Gulf","land","Region_5",NA,"Region_5","yes","yes","yes"
"JALISCO","PUERTO VALLARTA","RIBERA CHIMO","no",20.47,-105.59,"state_site","Hem's state.site key","Southern_Gulf","land","Region_9",NA,"Region_9","yes",NA,"yes"
"SONORA","GUAYMAS","BAHIA TOBARI","yes",27.0652,-109.9985,"state_site","Hem's state.site key","Central_Gulf","sea","Region_7",NA,"Region_7","yes","yes","yes"
"SINALOA","GUASAVE","DISTRITO RIEGO NO.134",NA,25.6967337583303,-108.220619264732,"state_office","Hem's state.office key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA","VILLA JESUS MARIA","PUNTA ESCARPADA","yes",29.5946,-114.0272,"state_site","Hem's state.site key","Midriff_Region","sea","Region_2",NA,"Region_2","yes",NA,"yes"
"BAJA CALIFORNIA","SAN QUINTIN","BAHIA LOS ANGELES","yes",28.9890473611111,-113.555491388889,"state_site","Hem's state.site key","Midriff_Region","land","Region_2",NA,"Region_2","yes",NA,"yes"
"SINALOA","MAZATLAN","EL OSTIAL",NA,23.0898976,-106.2539506,"state_office_site","Hem's state.site.office key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"SINALOA","MAZATLAN","LOS VIVEROS",NA,22.584,-105.6,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"SINALOA","MAZATLAN","EL VERDE CAMACHO",NA,23.4426897,-106.5825057,"state_office_site","Hem's state.site.office key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"NAYARIT","TUXPAN","EMBARCADERO FCO. VILLA",NA,22.0870969265372,-105.117770520497,"state_office","Hem's state.office key","Southern_Gulf","land","Region_9","Region_9","Region_9","yes","yes","yes"
"JALISCO","GUADALAJARA","EL EMBARCADERO","no",20.67,-105.27,"state_site","Hem's state.site key","Southern_Gulf","land","Region_9",NA,"Region_9","yes",NA,"yes"
"NAYARIT","PENITA JALTEMBA","IXTAPA",NA,21.4243372222222,-104.465712777778,"state_site","Hem's state.site key",NA,NA,NA,"Region_9","Region_9","yes","yes","yes"
"SINALOA","EL FUERTE","TEHUECO, VEGA Y DIQUE EL RI$ON",NA,26.4366394191784,-108.393947350964,"state_office","Hem's state.office key",NA,NA,NA,"Region_8","Region_8","yes","yes","yes"
"NAYARIT","TEPIC","RANCHITO, EL",NA,21.4826649167189,-104.547994171617,"state_office","Hem's state.office key",NA,NA,NA,"Region_9","Region_9","yes","yes","yes"
"SONORA","CD. OBREGON","BALNEARIO VENECIA","yes",27.5643,-110.491,"state_site","Hem's state.site key","Central_Gulf","land","Region_7",NA,"Region_7","yes","yes","yes"
"SINALOA","GUASAVE","COSTA AZUL",NA,24.8349394444444,-107.984276990741,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","PUNTA SANTA ANA","yes",27.664,-112.5988,"state_site","Mel's state.site key","Central_Gulf","land","Region_3",NA,"Region_3","yes",NA,"yes"
"BAJA CALIFORNIA SUR","LA PAZ","LOS FRAILES","yes",23.3775627777778,-109.435330833333,"state_site","Hem's state.site key","Southern_Gulf","land","Region_4",NA,"Region_4","yes",NA,"yes"
"BAJA CALIFORNIA","EL ROSARIO","EL SAUZAL","no",31.8921776666667,-116.694170133333,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","HERMOSILLO","PRESA EL NOVILLO",NA,29.8131410317644,-110.516027108254,"state_office","Hem's state.office key",NA,NA,NA,NA,NA,NA,"yes","yes"
"JALISCO","PUERTO VALLARTA","BAHIA TEHUAMIXTLE","no",20.23915265,-105.5628035,"state_office_site","Hem's state.site.office key","Southern_Gulf","land","Region_9",NA,"Region_9","yes",NA,"yes"
"JALISCO","PUERTO VALLARTA","BOCA TOMATLAN","yes",20.4510294444444,-105.221966388889,"state_office_site","Hem's state.site.office key","Southern_Gulf","land","Region_9",NA,"Region_9","yes",NA,"yes"
"JALISCO","PUERTO VALLARTA","PRESA CAJON PENAS","no",20.0035743,-105.1416251,"state_office_site","Hem's state.site.office key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","BAHIA ASUNCION","PUNTA PRIETA","yes",27.0159019444444,-114.042196666667,"state_office_site","Hem's state.site.office key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","ENSENADA","PLAYA SAN QUINTIN","no",30.4667,-115.9539,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","BAHIA MAGDALENA","no",24.583333,-112,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","LA REFORMA","SISTEMA RIEGO EN ANGOSTURA",NA,25.344,-108.14,"state_office_site","Hem's state.site.office key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"SONORA","GUAYMAS","PUERTO LIBERTAD","yes",29.9063851388889,-112.683225555556,"state_site","Hem's state.site key","Midriff_Region","land","Region_6",NA,"Region_6","yes","yes","yes"
"JALISCO","GUADALAJARA","EL MOGOTE","yes",21.1468072222222,-102.647825833333,"state_office_site","Hem's state.site.office key",NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","PUERTO VALLARTA","BAHIA LOS PEINES Y EL SALADO","yes",20.67,-105.27,"state_office_site","Hem's state.site.office key","Southern_Gulf","land","Region_9",NA,"Region_9","yes",NA,"yes"
"JALISCO","PUERTO VALLARTA","PLAYA DEL ROSITA","yes",19.26,-105.02,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","TOPOLOBAMPO","BAHIA SANTA MARIA",NA,25.652,-109.219,"state_office_site","Hem's state.site.office key","Southern_Gulf","sea","Region_8","Region_8","Region_8","yes","yes","yes"
"NAYARIT","SANTIAGO IXCUINTLA","EMBARCADERO LA BATANGA",NA,21.897,-105.4621,"state_site","Hem's state.site key","Southern_Gulf","land","Region_9","Region_9","Region_9","yes","yes","yes"
"BAJA CALIFORNIA","ISLA CEDROS","SAN FELIPE","yes",31.0173,-114.8335,"state_site","Mel's state.site key","Upper_Gulf","sea","Region_1",NA,"Region_1","yes",NA,"yes"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","ESTERO SAN VICENTE","no",25.4618,-112.0854,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","LOS MOCHIS","JUAN JOSE RIOS",NA,25.7576275222222,-108.834208922222,"state_office_site","Hem's state.site.office key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA SUR","LA PAZ","LOS INOCENTES","no",23.77048,-110.672,"state_office_site","Hem's state.site.office key","Southern_Gulf","land","Region_4",NA,"Region_4","yes",NA,"yes"
"SINALOA","LOS MOCHIS","TOPOLOBAMPO",NA,25.5982674305556,-109.049723444444,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"SINALOA","MAZATLAN","BAHIA DEL CONCHAL",NA,24.216,-107.351,"state_site","Hem's state.site key","Southern_Gulf","sea","Region_8","Region_8","Region_8","yes","yes","yes"
"SINALOA","CULIACAN","LAGUNA CHIRICAHUETO",NA,24.49723145,-107.1824625,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"JALISCO","GUADALAJARA","LOS CERRITOS Y BORDO LAS TUZAS","yes",20.57,-103.3,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","SANTA ROSALIA","SAN NICOLAS","yes",26.8339177777778,-112.129994166667,"state_office_site","Hem's state.site.office key","Central_Gulf","land","Region_3",NA,"Region_3","yes",NA,"yes"
"BAJA CALIFORNIA","ENSENADA","ISLA GUADALUPE","no",29.0535468666667,-118.3097002,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","ISLA CEDROS","PTO. STO. TOMAS","no",31.583,-116.419,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","CABO SAN LUCAS","BAJOS SAN PABLO","no",27.211,-114.464,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","HUATABAMPO","LAS BOCAS","yes",26.5872044444444,-109.3360475,"state_office_site","Hem's state.site.office key","Central_Gulf","land","Region_7",NA,"Region_7","yes","yes","yes"
"BAJA CALIFORNIA SUR","SAN CARLOS","SAN BUTO","no",24.77259255,-112.04892,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","BAHIA ASUNCION","SAN ROQUE","no",23.2201419444444,-109.4645075,"state_site","Hem's state.site key","Southern_Gulf","land","Region_4",NA,"Region_4","yes",NA,"yes"
"BAJA CALIFORNIA","VILLA JESUS MARIA","PUNTA REFUGIO","yes",29.5531562,-113.5240196,"state_site","Hem's state.site key","Midriff_Region","sea","Region_2",NA,"Region_2","yes",NA,"yes"
"BAJA CALIFORNIA SUR","BAHIA TORTUGAS","SAN PABLO","no",27.1974,-114.4633,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","GUAYMAS","PUNTA CALAVERA","yes",27.87577,-110.605,"state_site","Hem's state.site key","Central_Gulf","sea","Region_7",NA,"Region_7","yes","yes","yes"
"NAYARIT","CRUZ HUANACAXTLE","FRENTE A NUEVO VALLARTA",NA,20.7023,-105.1745,"state_site","Hem's state.site key","Southern_Gulf","land","Region_9","Region_9","Region_9","yes","yes","yes"
"BAJA CALIFORNIA","TIJUANA","JATAY","no",32.0132130555556,-116.858331111111,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","LA PAZ","PUNTA EL LEON","yes",24.221,-110.5622,"state_site","Mel's state.site key","Southern_Gulf","sea","Region_4",NA,"Region_4","yes",NA,"yes"
"BAJA CALIFORNIA SUR","LA PAZ","PUNTA PESCADERO","yes",23.7987052777778,-109.700140555556,"state_office_site","Hem's state.site.office key","Southern_Gulf","land","Region_4",NA,"Region_4","yes",NA,"yes"
"BAJA CALIFORNIA SUR","BAHIA ASUNCION","ISLA SAN ROQUE SUR","no",27.165,-114.404,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","HUATABAMPO","PRESA MOCUZARIT",NA,26.9777527919635,-109.501158823798,"state_office","Hem's state.office key","Central_Gulf","land","Region_7",NA,"Region_7","yes","yes","yes"
"SONORA","CD. OBREGON","PAREDONCITO","yes",27.0556415277778,-109.910462638889,"state_site","Hem's state.site key","Central_Gulf","land","Region_7",NA,"Region_7","yes","yes","yes"
"SINALOA","EL ROSARIO","LA DRAGA Y EL PUYEQUE",NA,22.821,-105.997,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"SINALOA","MAZATLAN","MARISMA EL HUIZACHE",NA,23.4941163147551,-106.379649136752,"state_office","Hem's state.office key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"SINALOA","ESCUINAPA","SITIO FIDENCIO",NA,24.158135848652,-107.17831721137,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","Southern_Gulf","sea","Region_8","Region_8","Region_8","yes","yes","yes"
"SINALOA","ESCUINAPA","LA PESQUERIA",NA,24.158135848652,-107.17831721137,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","Southern_Gulf","sea","Region_8","Region_8","Region_8","yes","yes","yes"
"SINALOA","CULIACAN","CASCABELES",NA,24.60331,-107.321,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"NAYARIT","TUXPAN","PUENTE, EL",NA,22.0870969265372,-105.117770520497,"state_office","Hem's state.office key","Southern_Gulf","land","Region_9","Region_9","Region_9","yes","yes","yes"
"NAYARIT","TUXPAN","EMBARCADERO EL COLORADO",NA,22.6868,-105.2262,"state_site","Hem's state.site key","Southern_Gulf","land","Region_9","Region_9","Region_9","yes","yes","yes"
"JALISCO","GUADALAJARA","PRESA OJO AGUA","yes",20.83,-103.1,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","CHAPALA","TEPEHUAJE","no",20.1336111111111,-103.299444444444,"state_office_site","Hem's state.site.office key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","LORETO","SAN BRUNO","yes",27.1623825,-112.161936944444,"state_site","Hem's state.site key","Central_Gulf","land","Region_3",NA,"Region_3","yes",NA,"yes"
"BAJA CALIFORNIA SUR","LA PAZ","ESTERO SALINAS","no",24.5457,-111.8028,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","MEXICALI","RIO HARDY","yes",32.17649324,-115.3015377,"state_office_site","Hem's state.site.office key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","ENSENADA","MERCADO MARISCOS","no",31.853,-116.6245,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","EL ROSARIO","PLAYA SAN RAMON/CAMALU","no",30.7704,-116.0592,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","LA PAZ","BOCA ALAMO","yes",23.8933616,-109.8045592,"state_office_site","Hem's state.site.office key","Southern_Gulf","land","Region_4",NA,"Region_4","yes",NA,"yes"
"NAYARIT","TECUALA","ESTERO SANTA MARIA",NA,22.2464,-105.4512,"state_office_site","Hem's state.site.office key","Southern_Gulf","land","Region_9","Region_9","Region_9","yes","yes","yes"
"NAYARIT","TECUALA","LAGUNA LAS FLORES",NA,22.4984442146623,-105.266154629021,"state_office","Hem's state.office key","Southern_Gulf","land","Region_9","Region_9","Region_9","yes","yes","yes"
"SINALOA","GUASAVE","AGUAS CONTINENTALES DEL ESTADO SINALOA",NA,25.6967337583303,-108.220619264732,"state_office","Hem's state.office key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"NAYARIT","TEPIC","PERDON, EL",NA,21.4826649167189,-104.547994171617,"state_office","Hem's state.office key",NA,NA,NA,"Region_9","Region_9","yes","yes","yes"
"SINALOA","NAVOLATO","LAS BRISAS",NA,25.2823062847222,-107.915659409722,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"SONORA","GUAYMAS","LAS GUASIMAS","yes",26.8187572222222,-108.942643888889,"state_site","Hem's state.site key","Central_Gulf","land","Region_7",NA,"Region_7","yes","yes","yes"
"JALISCO","GUADALAJARA","LAGUNA GOMEZ FARIAS","yes",19.47,-103.27,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","TEPIC","VENA PERICOS",NA,22.4217,-105.3522,"state_site","Hem's state.site key","Southern_Gulf","land","Region_9","Region_9","Region_9","yes","yes","yes"
"NAYARIT","TEPIC","NOPALERA, LA",NA,21.4826649167189,-104.547994171617,"state_office","Hem's state.office key",NA,NA,NA,"Region_9","Region_9","yes","yes","yes"
"SONORA","HUATABAMPO","EL RIITO","yes",26.629725,-109.471997361111,"state_office_site","Hem's state.site.office key","Central_Gulf","sea","Region_7",NA,"Region_7","yes","yes","yes"
"SONORA","CD. OBREGON","ESTERO ATANASIA","yes",27.14,-110.21,"state_site","Mel's state.site key","Central_Gulf","land","Region_7",NA,"Region_7","yes","yes","yes"
"SONORA","CD. OBREGON","EL VERTEDOR",NA,27.9064816393795,-110.86436487411,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","Central_Gulf","sea","Region_7",NA,"Region_7","yes","yes","yes"
"SONORA","HERMOSILLO","EL VERTEDOR",NA,29.8131410317644,-110.516027108254,"state_office","Hem's state.office key",NA,NA,NA,NA,NA,NA,"yes","yes"
"BAJA CALIFORNIA SUR","LA PAZ","EL CARDONAL","yes",23.8433702777778,-109.748020555556,"state_office_site","Hem's state.site.office key","Southern_Gulf","land","Region_4",NA,"Region_4","yes",NA,"yes"
"BAJA CALIFORNIA","ENSENADA","EL CHUTE","no",30.4371490277778,-115.987777638889,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","TIJUANA","SAN JUAN LAS PULGAS","no",31.4048,-116.4971,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","CABO SAN LUCAS","BOCA DEL TULE","yes",23.2452283333333,-109.437884166667,"state_office_site","Hem's state.site.office key","Southern_Gulf","land","Region_4",NA,"Region_4","yes",NA,"yes"
"SONORA","CD. OBREGON","BAHIA LOBOS","yes",27.3531502222222,-110.453230322222,"state_site","Hem's state.site key","Central_Gulf","land","Region_7",NA,"Region_7","yes","yes","yes"
"SINALOA","LOS MOCHIS","BAHIA OHUIRA",NA,25.62456645,-108.983441,"state_site","Hem's state.site key","Southern_Gulf","sea","Region_8","Region_8","Region_8","yes","yes","yes"
"JALISCO","GUADALAJARA","PRESA """"CHARCO AZUL""""","yes",20.65,-103.05,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","LA PAZ","PUNTA MARQUEZ","no",23.9556054,-110.8739622,"state_office_site","Hem's state.site.office key","Southern_Gulf","land","Region_4",NA,"Region_4","yes",NA,"yes"
"BAJA CALIFORNIA SUR","LA PAZ","CABO TOSCO","no",24.3100061,-111.7117283,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","CD. OBREGON","SAN JOSE","yes",27.12,-110.136,"state_site","Mel's state.site key","Central_Gulf","land","Region_7",NA,"Region_7","yes","yes","yes"
"SINALOA","MAZATLAN","EMBARCADERO ISLA LA PIEDRA",NA,23.183,-106.405,"state_office_site","Hem's state.site.office key","Southern_Gulf","sea","Region_8","Region_8","Region_8","yes","yes","yes"
"SONORA","PUERTO PENASCO","PUERTO LOBOS","yes",30.2712645833333,-112.843461388889,"state_site","Hem's state.site key","Midriff_Region","sea","Region_6",NA,"Region_6","yes","yes","yes"
"SINALOA","EL FUERTE","PIEDRA BOLA",NA,26.0313922222222,-108.420196805556,"state_site","Hem's state.site key",NA,NA,NA,"Region_8","Region_8","yes","yes","yes"
"JALISCO","PUERTO VALLARTA","ESTERO BOCA TOMATES","yes",20.67021775,-105.27198725,"state_office_site","Hem's state.site.office key","Southern_Gulf","land","Region_9",NA,"Region_9","yes",NA,"yes"
"BAJA CALIFORNIA","BAHIA LOS ANGELES","PUNTA BAJA","no",29.9531705555556,-115.803593888889,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
