"state","landing_site","inside_GOC","est_habitat","lat_est","lon_est","latlon_est_flag","HemKey_lat","HemKey_lon","HemPermitKey_lat","HemPermitKey_lon","MelKey_lat","MelKey_lon"
"GUERRERO","V. MAQUILIN",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"GUERRERO","LAGUNA AGUAS BLANCAS",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","ESCOLLERA DE SAN FELIPE","yes",NA,31.0173,-114.8335,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,31.0173,-114.8335,"Baja_California_North",NA
"SONORA","EL SIARIC","yes",NA,26.9224194,-109.8897808,NA,26.9224194,-109.8897808,26.422,-109.174,"Sonora_South",NA
"SINALOA","LA PITAYA",NA,NA,25.301,-108.517,NA,25.301,-108.517,NA,NA,NA,NA
"OAXACA","PLAYA CANGREJO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"COLIMA","PLAYA DE SAN PEDRITO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"JALISCO","BORDO RUIZ CORTINEZ",NA,"freshwater",20.12,-104.34,NA,20.12,-104.34,20.551,-103.245,"Nayarit/Jalisco","appears in Tlajomulco area"
"GUERRERO","LLANO DE LA BARRA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"GUERRERO","PLAYA LINDA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","EL JUNCALITO (B.C.S.)","yes",NA,25.741,-111.247,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,25.741,-111.247,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","SAN NICOLAS","yes",NA,25.2800580555556,-111.286005,NA,25.2800580555556,-111.286005,26.532,-111.505,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA SUR","EL CONEJO","no",NA,27.445,-114.5577,NA,25.2803663888889,-111.9716175,27.445,-114.5577,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA","ISLA ANGEL DE LA GUARDA","yes",NA,29.2898,-113.3649,NA,29.2898,-113.3649,29.2898,-113.3649,"Baja_California_South",NA
"SINALOA","DISTRITO DE RIEGO NO.75",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SINALOA","LITORAL (ESCUINAPA)",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"JALISCO","PRESA CALDERON",NA,"freshwater",20.41,-103.14,NA,20.41,-103.14,21.0142,-102.91,"Nayarit/Jalisco","large, well-mapped, NE of GDL"
"MICHOACAN","PUENTE 1",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"NAYARIT","ARROYO SECO",NA,NA,21.7886122222222,-104.857249166667,NA,21.7886122222222,-104.857249166667,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","SANTA MARIA","no",NA,23.9005,-110.7671,NA,26.1944825,-111.850131388889,23.9005,-110.7671,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA","MANEADERO/ LA JOYA","no",NA,31.717,-116.664,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,31.717,-116.664,"Baja_California_North",NA
"BAJA CALIFORNIA SUR","MEDANO AMARILLO","no",NA,24.75,-111.927,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,24.75,-111.927,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","SAN JUANICO B.C.S.","no",NA,26.25,-112.49,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,26.25,-112.49,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA","BAHIA SAN FRANCISQUITO","yes",NA,28.4432,-112.8489,NA,28.4432,-112.8489,28.4432,-112.8489,"Baja_California_South",NA
"BAJA CALIFORNIA","PUNTA COLONET","no",NA,31.07036,-116.21,NA,31.07036,-116.21,30.976,-116.329,"Baja_California_North",NA
"JALISCO","PRESA VICENTE VILLASE√ëOR",NA,"freshwater",20.7952,-102.9407,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,20.7952,-102.9407,"Nayarit/Jalisco","east of Guadalajara"
"JALISCO","EL MUEY","no","marine",20.2864,-105.291,NA,20.5062841666667,-103.218025833333,20.2864,-105.291,NA,"small landing south PV"
"SONORA","EL DESEMBOQUE","yes",NA,30.56601,-112.966,NA,30.56601,-112.966,30.56,-113.01,"Sonora_Mid",NA
"SINALOA","BAHIA DE NAVACHISTE",NA,NA,25.4504379,-108.8418325,NA,25.4504379,-108.8418325,NA,NA,NA,NA
"OAXACA","MAR MUERTO (JUCHITAN)",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"NAYARIT","CANAL DE PERICOS",NA,NA,22.4217,-105.3522,NA,22.4217,-105.3522,NA,NA,NA,NA
"OAXACA","EL AGUAJE DEL ZAPOTE",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","ESTERO DE LA BOCANA","no",NA,26.7979513888889,-113.711923888889,NA,26.7979513888889,-113.711923888889,26.7838,-113.7008,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA SUR","LIGUI","yes",NA,25.7357780555556,-111.271201666667,NA,25.7357780555556,-111.271201666667,25.7419,-111.2626,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","LAS ISLITAS","yes",NA,25.7573,-111.2748,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,25.7573,-111.2748,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","LA JICAMA","no",NA,25.5482,-112.0651,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,25.5482,-112.0651,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA","SAN MIGUEL (ENSENADA)","no",NA,31.8508,-116.6007,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,31.8508,-116.6007,"Baja_California_North",NA
"BAJA CALIFORNIA","CAMPO LOPEZ","no",NA,32.1563519444444,-116.897654444444,NA,32.1563519444444,-116.897654444444,32.132,-116.878,"Baja_California_North",NA
"BAJA CALIFORNIA SUR","PUERTO SAN ANDRESITO","no",NA,25.8992,-112.1537,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,25.8992,-112.1537,"Baja_California_Sur_South",NA
"CHIAPAS","CASA TEXAS",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"COLIMA","EL VERTEDOR",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"JALISCO","RIBERA CHIMO","no","marine",20.47,-105.59,NA,20.47,-105.59,20.2957,-105.4285,NA,"Cabo Corrientes"
"GUERRERO","BAHIA DE PUERTO MARQUEZ",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SINALOA","DISTRITO DE RIEGO NO.134",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"OAXACA","ENSENADA LAS SALINAS",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SINALOA","EL OSTIAL",NA,NA,23.0898976,-106.2539506,NA,23.0898976,-106.2539506,NA,NA,NA,NA
"SINALOA","LOS VIVEROS",NA,NA,22.584,-105.6,NA,22.584,-105.6,NA,NA,NA,NA
"SINALOA","EL VERDE CAMACHO",NA,NA,23.4426897,-106.5825057,NA,23.4426897,-106.5825057,NA,NA,NA,NA
"NAYARIT","EMBARCADERO FCO. VILLA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"JALISCO","EL EMBARCADERO","no","freshwater",20.295,-103.245,NA,20.67,-105.27,20.295,-103.245,NA,"Chapala pier context"
"NAYARIT","IXTAPA",NA,NA,21.4243372222222,-104.465712777778,NA,21.4243372222222,-104.465712777778,NA,NA,NA,NA
"GUERRERO","LA CA√ëITA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SINALOA","TEHUECO, VEGA Y DIQUE EL RI$ON",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"NAYARIT","RANCHITO, EL",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SINALOA","COSTA AZUL (CULT)",NA,NA,24.568,-107.832,NA,24.568,-107.832,NA,NA,NA,NA
"OAXACA","PESQUERIA SALINAS",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"OAXACA","PLAYA BRASIL",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"GUERRERO","SANTA ROSA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"GUERRERO","PLAYA PARAISO ESCONDIDO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","PUNTA SANTA ANA","yes",NA,27.664,-112.5988,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,27.664,-112.5988,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA SUR","LOS FRAILES","yes",NA,23.3775627777778,-109.435330833333,NA,23.3775627777778,-109.435330833333,23.376,-109.431,"Baja_California_Sur_South",NA
"OAXACA","CONCHALITO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"JALISCO","BAHIA DE TEHUAMIXTLE","no","marine",20.2383053,-105.575607,NA,20.2383053,-105.575607,19.4899,-105.0511,NA,"well-known fish/oyster village"
"JALISCO","BOCA DE TOMATLAN",NA,"marine",20.5120588888889,-105.313932777778,NA,20.5120588888889,-105.313932777778,20.5168,-105.3075,"Nayarit/Jalisco","active artisanal landing"
"JALISCO","PRESA CAJON DE PE√ëAS","no","freshwater",19.9014,-105.1289,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,19.9014,-105.1289,NA,"largest reservoir in Jalisco"
"COLIMA","BOCA DE APIZA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"GUERRERO","EL CANTARO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"CHIAPAS","EL TAMARINDO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"GUERRERO","EL ROBLE",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"GUERRERO","JUNTAS DEL REAL",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","PUNTA PRIETA","yes",NA,26.9161,-111.9556,NA,27.0159019444444,-114.042196666667,26.9161,-111.9556,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA SUR","BAHIA MAGDALENA","no",NA,24.583333,-112,NA,24.583333,-112,24.837,-112.1914,"Baja_California_Sur_South",NA
"SINALOA","SISTEMA DE RIEGO EN ANGOSTURA",NA,NA,25.344,-108.14,NA,25.344,-108.14,NA,NA,NA,NA
"JALISCO","EL MOGOTE",NA,"marine",20.704,-105.345,NA,20.7050413888889,-102.406446111111,20.704,-105.345,"Nayarit/Jalisco","N Banderas area (approx centroid)"
"JALISCO","BAHIA LOS PEINES Y EL SALADO",NA,"marine",20.67,-105.27,NA,20.67,-105.27,20.6312,-105.2475,"Nayarit/Jalisco","Los Peines beach + Estero El Salado zone in Puerto Vallarta"
"JALISCO","PLAYA DEL ROSITA",NA,"marine",19.26,-105.02,NA,19.26,-105.02,20.6685,-105.213,"Nayarit/Jalisco","Small beach north of main PV waterfront (“Rosita” hotel/area)"
"COLIMA","EL MALECON",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"COLIMA","SAN FELIPE",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SINALOA","BAHIA DE SANTA MARIA",NA,NA,25.2892355,-108.3251617,NA,25.2892355,-108.3251617,NA,NA,NA,NA
"OAXACA","CHACAHUA, TUTUTEPEC, OAX.",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"NAYARIT","EMBARCADERO DE LA BATANGA",NA,NA,21.897,-105.4621,NA,21.897,-105.4621,NA,NA,NA,NA
"MICHOACAN","COL. GUADALUPE",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SINALOA","JUAN JOSE RIOS",NA,NA,25.7551266666667,-108.820839166667,NA,25.7551266666667,-108.820839166667,NA,NA,NA,NA
"COLIMA","TUNEL",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","LOS INOCENTES","no",NA,23.77048,-110.672,NA,23.77048,-110.672,23.7698,-110.6797,"Baja_California_Sur_South",NA
"SINALOA","BAHIA DEL CONCHAL",NA,NA,24.216,-107.351,NA,24.216,-107.351,NA,NA,NA,NA
"SINALOA","LAGUNA CHIRICAHUETO",NA,NA,24.5624629,-107.518925,NA,24.5624629,-107.518925,NA,NA,NA,NA
"JALISCO","LOS CERRITOS Y BORDO LAS TUZAS",NA,"freshwater",20.57,-103.3,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,20.57,-103.3,"Nayarit/Jalisco","Likely small ag. ponds near Los Cerritos area in Chapala basin; centroid estimate"
"MICHOACAN","LA CORTINA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","ISLA DE GUADALUPE","no",NA,29.0525203,-118.2760503,NA,29.0525203,-118.2760503,29.0556,-118.377,"Baja_California_South",NA
"BAJA CALIFORNIA SUR","BAJOS SAN PABLO","no",NA,27.211,-114.464,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,27.211,-114.464,"Baja_California_Sur_North",NA
"SONORA","LAS BOCAS","yes",NA,26.5896088888889,-109.332095,NA,26.5896088888889,-109.332095,26.5848,-109.34,"Sonora_South",NA
"GUERRERO","LAGUNA DE COYUCA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"GUERRERO","EL PLACETON",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"CHIAPAS","LAGUNA POZUELOS",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","SAN ROQUE","no",NA,27.1676,-114.384,NA,23.2201419444444,-109.4645075,27.1676,-114.384,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA SUR","PUNTA ARENA (EN BAHIA CONCEPCION)","yes",NA,26.81,-111.89,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,26.81,-111.89,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA","PUNTA REFUGIO (I. ANGEL DE LA GUARDA)","yes",NA,29.5500124,-113.5156392,NA,29.5500124,-113.5156392,29.2898,-113.3649,"Baja_California_South",NA
"BAJA CALIFORNIA SUR","SAN PABLO","no",NA,27.6866752777778,-113.12566,NA,27.6866752777778,-113.12566,27.1974,-114.4633,"Baja_California_Sur_North",NA
"SONORA","PUNTA CALAVERA","yes",NA,27.89254,-110.683,NA,27.89254,-110.683,27.859,-110.527,"Sonora_South",NA
"NAYARIT","FRENTE A NUEVO VALLARTA",NA,NA,20.7023,-105.1745,NA,20.7023,-105.1745,NA,NA,NA,NA
"GUERRERO","BAJADERO LLANO REAL",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","PUNTA EL LEON","yes",NA,24.221,-110.5622,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,24.221,-110.5622,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","PUNTA PESCADERO","yes",NA,23.7987052777778,-109.700140555556,NA,23.7987052777778,-109.700140555556,23.67,-109.51,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","ISLA SAN ROQUE SUR","no",NA,27.165,-114.404,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,27.165,-114.404,"Baja_California_Sur_North",NA
"GUERRERO","PRESA EL CARACOL",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"GUERRERO","PICO DE LA BARRA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"COLIMA","EL PARAISO (ESTERO)",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"COLIMA","CUEVA DE LOS CAIMANES",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SONORA","PRESA MOCUZARIT",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SONORA","PAREDONCITO","yes",NA,27.0570830555556,-109.912925277778,NA,27.0570830555556,-109.912925277778,27.0542,-109.908,"Sonora_South",NA
"SINALOA","LA DRAGA Y EL PUYEQUE",NA,NA,22.821,-105.997,NA,22.821,-105.997,NA,NA,NA,NA
"SINALOA","SITIO FIDENCIO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SINALOA","LA PESQUERIA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"OAXACA","PLAYA AZUL (SALINA CRUZ)",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SINALOA","CASCABELES",NA,NA,24.61262,-107.329,NA,24.61262,-107.329,NA,NA,NA,NA
"NAYARIT","PUENTE, EL",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"NAYARIT","EMBARCADERO EL COLORADO",NA,NA,22.6868,-105.2262,NA,22.6868,-105.2262,NA,NA,NA,NA
"JALISCO","PRESA OJO DE AGUA",NA,"freshwater",20.83,-103.1,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,20.83,-103.1,"Nayarit/Jalisco","One of several “Presa Ojo de Agua”; this matches Jalisco interior near Tepatitlán/Atotonilco area"
"JALISCO","TEPEHUAJE","no","freshwater",20.1336111111111,-103.299444444444,NA,20.1336111111111,-103.299444444444,20.21,-103,NA,"Locality in Chapala basin area; fishing from lakeshore/nearby waterbodies"
"BAJA CALIFORNIA SUR","SAN BRUNO","yes",NA,27.1623825,-112.161936944444,NA,27.1623825,-112.161936944444,27.15,-112.98,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA SUR","ESTERO SALINAS","no",NA,24.5457,-111.8028,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,24.5457,-111.8028,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA","RIO HARDY","yes",NA,32.17649324,-115.3015377,NA,32.17649324,-115.3015377,31.979,-115.119,"Baja_California_North",NA
"BAJA CALIFORNIA","MERCADO DE MARISCOS","no",NA,31.853,-116.6245,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,31.853,-116.6245,"Baja_California_North",NA
"BAJA CALIFORNIA SUR","BOCA DE ALAMO","yes",NA,23.8933616,-109.8045592,NA,23.8933616,-109.8045592,23.8952,-109.8026,"Baja_California_Sur_South",NA
"NAYARIT","ESTERO SANTA MARIA",NA,NA,22.2464,-105.4512,NA,22.2464,-105.4512,NA,NA,NA,NA
"MICHOACAN","EL PUENTE CUITZEO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"NAYARIT","LAGUNA LAS FLORES",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SINALOA","AGUAS CONTINENTALES DEL ESTADO DE SINALOA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"NAYARIT","PERDON, EL",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SINALOA","LAS BRISAS (CULT.)",NA,NA,25.483,-108.257,NA,25.483,-108.257,NA,NA,NA,NA
"SONORA","LAS GUASIMAS","yes",NA,26.8187572222222,-108.942643888889,NA,26.8187572222222,-108.942643888889,27.8847,-110.58,"Sonora_South",NA
"GUERRERO","PICO DE TEJON",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"JALISCO","LAGUNA GOMEZ FARIAS",NA,"freshwater",19.47,-103.27,NA,19.47,-103.27,20.48,-103.6,"Nayarit/Jalisco","Small inland lagoon near Gómez Farías locality west of GDL; centroid"
"NAYARIT","NOPALERA, LA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SONORA","EL RIITO","yes",NA,26.77715,-109.631994722222,NA,26.77715,-109.631994722222,26.4823,-109.312,"Sonora_South",NA
"OAXACA","STA. ELENA Y TIERRA COLORADA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"GUERRERO","CRUZ CUATETE",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SONORA","ESTERO ATANASIA","yes",NA,27.14,-110.21,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,27.14,-110.21,"Sonora_South",NA
"SONORA","EL VERTEDOR",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"MICHOACAN","OJO DE AGUA AZUL",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"COLIMA","EL TAPO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","EL CARDONAL (EN LA PAZ)","yes",NA,23.8473,-109.7447,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,23.8473,-109.7447,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","BOCA DEL TULE","yes",NA,23.24523,-109.438,NA,23.24523,-109.438,23.264,-109.443,"Baja_California_Sur_South",NA
"GUERRERO","EL ZAPOTILLO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"OAXACA","TORON",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"JALISCO","PRESA """"CHARCO AZUL""""",NA,"freshwater",20.65,-103.05,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,20.65,-103.05,"Nayarit/Jalisco","Small reservoir known locally as Charco Azul in GDL peri-urban area"
"BAJA CALIFORNIA SUR","PUNTA MARQUEZ","no",NA,23.9556054,-110.8739622,NA,23.9556054,-110.8739622,23.9547,-110.874,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","CABO TOSCO","no",NA,24.3100061,-111.7117283,NA,24.3100061,-111.7117283,24.3606,-111.7041,"Baja_California_Sur_South",NA
"SONORA","SAN JOSE","yes",NA,27.1187258333333,-110.143262222222,NA,27.1187258333333,-110.143262222222,27.12,-110.136,"Sonora_South",NA
"SINALOA","EMBARCADERO ISLA DE LA PIEDRA",NA,NA,23.183,-106.405,NA,23.183,-106.405,NA,NA,NA,NA
